,championId,pickTurn,teamId,metadata.matchId
11330,53,7,200,LA1_1157450898
11331,24,8,200,LA1_1157450898
11332,113,9,200,LA1_1157450898
11333,21,10,200,LA1_1157450898
11334,360,1,100,LA1_1157419201
11335,89,2,100,LA1_1157419201
11336,64,3,100,LA1_1157419201
11337,55,4,100,LA1_1157419201
11338,75,5,100,LA1_1157419201
11339,54,6,200,LA1_1157419201
11340,99,7,200,LA1_1157419201
11341,11,8,200,LA1_1157419201
11342,55,9,200,LA1_1157419201
11343,360,10,200,LA1_1157419201
11344,51,1,100,LA1_1157072034
11345,99,2,100,LA1_1157072034
11346,11,3,100,LA1_1157072034
11347,238,4,100,LA1_1157072034
11348,23,5,100,LA1_1157072034
11349,56,6,200,LA1_1157072034
11350,777,7,200,LA1_1157072034
11351,555,8,200,LA1_1157072034
11352,360,9,200,LA1_1157072034
11353,84,10,200,LA1_1157072034
11354,-1,1,100,LA1_1157017337
11355,711,2,100,LA1_1157017337
11356,25,3,100,LA1_1157017337
11357,67,4,100,LA1_1157017337
11358,64,5,100,LA1_1157017337
11359,18,6,200,LA1_1157017337
11360,141,7,200,LA1_1157017337
11361,82,8,200,LA1_1157017337
11362,238,9,200,LA1_1157017337
11363,555,10,200,LA1_1157017337
11364,18,1,100,LA1_1157014009
11365,48,2,100,LA1_1157014009
11366,157,3,100,LA1_1157014009
11367,114,4,100,LA1_1157014009
11368,235,5,100,LA1_1157014009
11369,63,6,200,LA1_1157014009
11370,39,7,200,LA1_1157014009
11371,711,8,200,LA1_1157014009
11372,82,9,200,LA1_1157014009
11373,64,10,200,LA1_1157014009
11374,67,1,100,LA1_1155157228
11375,350,2,100,LA1_1155157228
11376,23,3,100,LA1_1155157228
11377,11,4,100,LA1_1155157228
11378,55,5,100,LA1_1155157228
11379,105,6,200,LA1_1155157228
11380,131,7,200,LA1_1155157228
11381,64,8,200,LA1_1155157228
11382,360,9,200,LA1_1155157228
11383,31,10,200,LA1_1155157228
11384,82,1,100,LA1_1178266758
11385,238,2,100,LA1_1178266758
11386,11,3,100,LA1_1178266758
11387,25,4,100,LA1_1178266758
11388,111,5,100,LA1_1178266758
11389,105,6,200,LA1_1178266758
11390,48,7,200,LA1_1178266758
11391,875,8,200,LA1_1178266758
11392,89,9,200,LA1_1178266758
11393,202,10,200,LA1_1178266758
11394,19,1,100,LA1_1178242082
11395,360,2,100,LA1_1178242082
11396,117,3,100,LA1_1178242082
11397,82,4,100,LA1_1178242082
11398,238,5,100,LA1_1178242082
11399,147,6,200,LA1_1178242082
11400,21,7,200,LA1_1178242082
11401,234,8,200,LA1_1178242082
11402,17,9,200,LA1_1178242082
11403,517,10,200,LA1_1178242082
11404,11,1,100,LA1_1175245541
11405,254,2,100,LA1_1175245541
11406,84,3,100,LA1_1175245541
11407,99,4,100,LA1_1175245541
11408,24,5,100,LA1_1175245541
11409,238,6,200,LA1_1175245541
11410,67,7,200,LA1_1175245541
11411,21,8,200,LA1_1175245541
11412,69,9,200,LA1_1175245541
11413,25,10,200,LA1_1175245541
11414,202,1,100,LA1_1175117182
11415,166,2,100,LA1_1175117182
11416,555,3,100,LA1_1175117182
11417,82,4,100,LA1_1175117182
11418,11,5,100,LA1_1175117182
11419,29,6,200,LA1_1175117182
11420,122,7,200,LA1_1175117182
11421,25,8,200,LA1_1175117182
11422,105,9,200,LA1_1175117182
11423,84,10,200,LA1_1175117182
11424,68,1,100,LA1_1167798895
11425,67,2,100,LA1_1167798895
11426,555,3,100,LA1_1167798895
11427,157,4,100,LA1_1167798895
11428,11,5,100,LA1_1167798895
11429,202,6,200,LA1_1167798895
11430,157,7,200,LA1_1167798895
11431,17,8,200,LA1_1167798895
11432,63,9,200,LA1_1167798895
11433,350,10,200,LA1_1167798895
11434,11,1,100,LA1_1167766781
11435,67,2,100,LA1_1167766781
11436,99,3,100,LA1_1167766781
11437,21,4,100,LA1_1167766781
11438,84,5,100,LA1_1167766781
11439,53,6,200,LA1_1167766781
11440,45,7,200,LA1_1167766781
11441,21,8,200,LA1_1167766781
11442,17,9,200,LA1_1167766781
11443,-1,10,200,LA1_1167766781
11444,75,1,100,LA1_1165355343
11445,517,2,100,LA1_1165355343
11446,157,3,100,LA1_1165355343
11447,126,4,100,LA1_1165355343
11448,11,5,100,LA1_1165355343
11449,11,6,200,LA1_1165355343
11450,17,7,200,LA1_1165355343
11451,236,8,200,LA1_1165355343
11452,99,9,200,LA1_1165355343
11453,238,10,200,LA1_1165355343
11454,67,1,100,LA1_1165316826
11455,157,2,100,LA1_1165316826
11456,236,3,100,LA1_1165316826
11457,36,4,100,LA1_1165316826
11458,53,5,100,LA1_1165316826
11459,157,6,200,LA1_1165316826
11460,51,7,200,LA1_1165316826
11461,23,8,200,LA1_1165316826
11462,17,9,200,LA1_1165316826
11463,53,10,200,LA1_1165316826
11464,122,1,100,LA1_1155294202
11465,147,2,100,LA1_1155294202
11466,166,3,100,LA1_1155294202
11467,11,4,100,LA1_1155294202
11468,84,5,100,LA1_1155294202
11469,99,6,200,LA1_1155294202
11470,23,7,200,LA1_1155294202
11471,51,8,200,LA1_1155294202
11472,11,9,200,LA1_1155294202
11473,166,10,200,LA1_1155294202
11474,11,1,100,LA1_1155300115
11475,105,2,100,LA1_1155300115
11476,53,3,100,LA1_1155300115
11477,99,4,100,LA1_1155300115
11478,82,5,100,LA1_1155300115
11479,21,6,200,LA1_1155300115
11480,25,7,200,LA1_1155300115
11481,11,8,200,LA1_1155300115
11482,420,9,200,LA1_1155300115
11483,166,10,200,LA1_1155300115
11484,99,1,100,LA1_1155256357
11485,51,2,100,LA1_1155256357
11486,90,3,100,LA1_1155256357
11487,54,4,100,LA1_1155256357
11488,56,5,100,LA1_1155256357
11489,82,6,200,LA1_1155256357
11490,53,7,200,LA1_1155256357
11491,35,8,200,LA1_1155256357
11492,84,9,200,LA1_1155256357
11493,147,10,200,LA1_1155256357
11494,223,1,100,LA1_1153824397
11495,11,2,100,LA1_1153824397
11496,122,3,100,LA1_1153824397
11497,21,4,100,LA1_1153824397
11498,517,5,100,LA1_1153824397
11499,11,6,200,LA1_1153824397
11500,202,7,200,LA1_1153824397
11501,67,8,200,LA1_1153824397
11502,122,9,200,LA1_1153824397
11503,141,10,200,LA1_1153824397
11504,62,1,100,LA1_1153803067
11505,238,2,100,LA1_1153803067
11506,11,3,100,LA1_1153803067
11507,202,4,100,LA1_1153803067
11508,82,5,100,LA1_1153803067
11509,-1,6,200,LA1_1153803067
11510,141,7,200,LA1_1153803067
11511,238,8,200,LA1_1153803067
11512,420,9,200,LA1_1153803067
11513,166,10,200,LA1_1153803067
11514,53,1,100,LA1_1152901205
11515,99,2,100,LA1_1152901205
11516,67,3,100,LA1_1152901205
11517,83,4,100,LA1_1152901205
11518,236,5,100,LA1_1152901205
11519,25,6,200,LA1_1152901205
11520,19,7,200,LA1_1152901205
11521,420,8,200,LA1_1152901205
11522,166,9,200,LA1_1152901205
11523,202,10,200,LA1_1152901205
11524,21,1,100,LA1_1152847081
11525,84,2,100,LA1_1152847081
11526,39,3,100,LA1_1152847081
11527,517,4,100,LA1_1152847081
11528,875,5,100,LA1_1152847081
11529,51,6,200,LA1_1152847081
11530,238,7,200,LA1_1152847081
11531,99,8,200,LA1_1152847081
11532,82,9,200,LA1_1152847081
11533,84,10,200,LA1_1152847081
11534,11,1,100,LA1_1152650232
11535,166,2,100,LA1_1152650232
11536,-1,3,100,LA1_1152650232
11537,6,4,100,LA1_1152650232
11538,81,5,100,LA1_1152650232
11539,360,6,200,LA1_1152650232
11540,53,7,200,LA1_1152650232
11541,82,8,200,LA1_1152650232
11542,106,9,200,LA1_1152650232
11543,777,10,200,LA1_1152650232
11544,166,1,100,LA1_1149285629
11545,555,2,100,LA1_1149285629
11546,82,3,100,LA1_1149285629
11547,145,4,100,LA1_1149285629
11548,99,5,100,LA1_1149285629
11549,22,6,200,LA1_1149285629
11550,420,7,200,LA1_1149285629
11551,34,8,200,LA1_1149285629
11552,25,9,200,LA1_1149285629
11553,11,10,200,LA1_1149285629
11554,89,1,100,LA1_1148139421
11555,56,2,100,LA1_1148139421
11556,67,3,100,LA1_1148139421
11557,25,4,100,LA1_1148139421
11558,84,5,100,LA1_1148139421
11559,25,6,200,LA1_1148139421
11560,238,7,200,LA1_1148139421
11561,39,8,200,LA1_1148139421
11562,11,9,200,LA1_1148139421
11563,202,10,200,LA1_1148139421
11564,35,1,100,LA1_1145274412
11565,53,2,100,LA1_1145274412
11566,238,3,100,LA1_1145274412
11567,157,4,100,LA1_1145274412
11568,114,5,100,LA1_1145274412
11569,122,6,200,LA1_1145274412
11570,25,7,200,LA1_1145274412
11571,166,8,200,LA1_1145274412
11572,555,9,200,LA1_1145274412
11573,11,10,200,LA1_1145274412
11574,517,1,100,LA1_1143801573
11575,222,2,100,LA1_1143801573
11576,75,3,100,LA1_1143801573
11577,875,4,100,LA1_1143801573
11578,53,5,100,LA1_1143801573
11579,114,6,200,LA1_1143801573
11580,166,7,200,LA1_1143801573
11581,63,8,200,LA1_1143801573
11582,24,9,200,LA1_1143801573
11583,99,10,200,LA1_1143801573
11584,202,1,100,LA1_1177560581
11585,555,2,100,LA1_1177560581
11586,11,3,100,LA1_1177560581
11587,238,4,100,LA1_1177560581
11588,875,5,100,LA1_1177560581
11589,106,6,200,LA1_1177560581
11590,25,7,200,LA1_1177560581
11591,82,8,200,LA1_1177560581
11592,45,9,200,LA1_1177560581
11593,27,10,200,LA1_1177560581
11594,147,1,100,LA1_1177228875
11595,27,2,100,LA1_1177228875
11596,777,3,100,LA1_1177228875
11597,350,4,100,LA1_1177228875
11598,39,5,100,LA1_1177228875
11599,887,6,200,LA1_1177228875
11600,25,7,200,LA1_1177228875
11601,517,8,200,LA1_1177228875
11602,104,9,200,LA1_1177228875
11603,11,10,200,LA1_1177228875
11604,74,1,100,LA1_1177217540
11605,164,2,100,LA1_1177217540
11606,25,3,100,LA1_1177217540
11607,21,4,100,LA1_1177217540
11608,27,5,100,LA1_1177217540
11609,157,6,200,LA1_1177217540
11610,19,7,200,LA1_1177217540
11611,11,8,200,LA1_1177217540
11612,89,9,200,LA1_1177217540
11613,777,10,200,LA1_1177217540
11614,27,1,100,LA1_1177225105
11615,266,2,100,LA1_1177225105
11616,74,3,100,LA1_1177225105
11617,25,4,100,LA1_1177225105
11618,21,5,100,LA1_1177225105
11619,56,6,200,LA1_1177225105
11620,39,7,200,LA1_1177225105
11621,517,8,200,LA1_1177225105
11622,-1,9,200,LA1_1177225105
11623,122,10,200,LA1_1177225105
11624,238,1,100,LA1_1176616437
11625,245,2,100,LA1_1176616437
11626,27,3,100,LA1_1176616437
11627,106,4,100,LA1_1176616437
11628,202,5,100,LA1_1176616437
11629,122,6,200,LA1_1176616437
11630,875,7,200,LA1_1176616437
11631,84,8,200,LA1_1176616437
11632,25,9,200,LA1_1176616437
11633,51,10,200,LA1_1176616437
11634,6,1,100,LA1_1175391022
11635,25,2,100,LA1_1175391022
11636,245,3,100,LA1_1175391022
11637,99,4,100,LA1_1175391022
11638,133,5,100,LA1_1175391022
11639,5,6,200,LA1_1175391022
11640,21,7,200,LA1_1175391022
11641,99,8,200,LA1_1175391022
11642,157,9,200,LA1_1175391022
11643,82,10,200,LA1_1175391022
11644,-1,1,100,LA1_1175373168
11645,360,2,100,LA1_1175373168
11646,99,3,100,LA1_1175373168
11647,-1,4,100,LA1_1175373168
11648,555,5,100,LA1_1175373168
11649,420,6,200,LA1_1175373168
11650,166,7,200,LA1_1175373168
11651,555,8,200,LA1_1175373168
11652,157,9,200,LA1_1175373168
11653,77,10,200,LA1_1175373168
11654,81,1,100,LA1_1175218947
11655,27,2,100,LA1_1175218947
11656,63,3,100,LA1_1175218947
11657,875,4,100,LA1_1175218947
11658,711,5,100,LA1_1175218947
11659,80,6,200,LA1_1175218947
11660,223,7,200,LA1_1175218947
11661,53,8,200,LA1_1175218947
11662,82,9,200,LA1_1175218947
11663,18,10,200,LA1_1175218947
11664,157,1,100,LA1_1175224203
11665,202,2,100,LA1_1175224203
11666,24,3,100,LA1_1175224203
11667,27,4,100,LA1_1175224203
11668,99,5,100,LA1_1175224203
11669,555,6,200,LA1_1175224203
11670,223,7,200,LA1_1175224203
11671,45,8,200,LA1_1175224203
11672,202,9,200,LA1_1175224203
11673,67,10,200,LA1_1175224203
11674,39,1,100,LA1_1171838171
11675,53,2,100,LA1_1171838171
11676,6,3,100,LA1_1171838171
11677,555,4,100,LA1_1171838171
11678,11,5,100,LA1_1171838171
11679,27,6,200,LA1_1171838171
11680,63,7,200,LA1_1171838171
11681,234,8,200,LA1_1171838171
11682,21,9,200,LA1_1171838171
11683,-1,10,200,LA1_1171838171
11684,19,1,100,LA1_1170889523
11685,83,2,100,LA1_1170889523
11686,222,3,100,LA1_1170889523
11687,267,4,100,LA1_1170889523
11688,157,5,100,LA1_1170889523
11689,58,6,200,LA1_1170889523
11690,202,7,200,LA1_1170889523
11691,238,8,200,LA1_1170889523
11692,25,9,200,LA1_1170889523
11693,777,10,200,LA1_1170889523
11694,35,1,100,LA1_1168249548
11695,238,2,100,LA1_1168249548
11696,80,3,100,LA1_1168249548
11697,122,4,100,LA1_1168249548
11698,51,5,100,LA1_1168249548
11699,27,6,200,LA1_1168249548
11700,103,7,200,LA1_1168249548
11701,25,8,200,LA1_1168249548
11702,67,9,200,LA1_1168249548
11703,75,10,200,LA1_1168249548
11704,517,1,100,LA1_1127725488
11705,202,2,100,LA1_1127725488
11706,120,3,100,LA1_1127725488
11707,555,4,100,LA1_1127725488
11708,75,5,100,LA1_1127725488
11709,875,6,200,LA1_1127725488
11710,63,7,200,LA1_1127725488
11711,555,8,200,LA1_1127725488
11712,157,9,200,LA1_1127725488
11713,-1,10,200,LA1_1127725488
11714,53,1,100,LA1_1121869872
11715,63,2,100,LA1_1121869872
11716,105,3,100,LA1_1121869872
11717,223,4,100,LA1_1121869872
11718,18,5,100,LA1_1121869872
11719,84,6,200,LA1_1121869872
11720,53,7,200,LA1_1121869872
11721,86,8,200,LA1_1121869872
11722,360,9,200,LA1_1121869872
11723,11,10,200,LA1_1121869872
11724,17,1,100,LA1_1121576283
11725,105,2,100,LA1_1121576283
11726,50,3,100,LA1_1121576283
11727,11,4,100,LA1_1121576283
11728,555,5,100,LA1_1121576283
11729,99,6,200,LA1_1121576283
11730,238,7,200,LA1_1121576283
11731,-1,8,200,LA1_1121576283
11732,67,9,200,LA1_1121576283
11733,18,10,200,LA1_1121576283
11734,99,1,100,LA1_1093203772
11735,8,2,100,LA1_1093203772
11736,119,3,100,LA1_1093203772
11737,25,4,100,LA1_1093203772
11738,122,5,100,LA1_1093203772
11739,42,6,200,LA1_1093203772
11740,11,7,200,LA1_1093203772
11741,17,8,200,LA1_1093203772
11742,25,9,200,LA1_1093203772
11743,157,10,200,LA1_1093203772
11744,50,1,100,LA1_1093097639
11745,245,2,100,LA1_1093097639
11746,157,3,100,LA1_1093097639
11747,82,4,100,LA1_1093097639
11748,11,5,100,LA1_1093097639
11749,518,6,200,LA1_1093097639
11750,77,7,200,LA1_1093097639
11751,147,8,200,LA1_1093097639
11752,42,9,200,LA1_1093097639
11753,-1,10,200,LA1_1093097639
11754,63,1,100,LA1_1002718005
11755,360,2,100,LA1_1002718005
11756,33,3,100,LA1_1002718005
11757,25,4,100,LA1_1002718005
11758,105,5,100,LA1_1002718005
11759,164,6,200,LA1_1002718005
11760,350,7,200,LA1_1002718005
11761,105,8,200,LA1_1002718005
11762,555,9,200,LA1_1002718005
11763,360,10,200,LA1_1002718005
11764,98,1,100,LA1_1175118198
11765,28,2,100,LA1_1175118198
11766,555,3,100,LA1_1175118198
11767,25,4,100,LA1_1175118198
11768,39,5,100,LA1_1175118198
11769,19,6,200,LA1_1175118198
11770,360,7,200,LA1_1175118198
11771,245,8,200,LA1_1175118198
11772,555,9,200,LA1_1175118198
11773,75,10,200,LA1_1175118198
11774,235,1,100,LA1_1175117434
11775,11,2,100,LA1_1175117434
11776,157,3,100,LA1_1175117434
11777,420,4,100,LA1_1175117434
11778,19,5,100,LA1_1175117434
11779,245,6,200,LA1_1175117434
11780,360,7,200,LA1_1175117434
11781,90,8,200,LA1_1175117434
11782,63,9,200,LA1_1175117434
11783,75,10,200,LA1_1175117434
11784,35,1,100,LA1_1175113156
11785,90,2,100,LA1_1175113156
11786,-1,3,100,LA1_1175113156
11787,63,4,100,LA1_1175113156
11788,53,5,100,LA1_1175113156
11789,99,6,200,LA1_1175113156
11790,51,7,200,LA1_1175113156
11791,105,8,200,LA1_1175113156
11792,114,9,200,LA1_1175113156
11793,11,10,200,LA1_1175113156
11794,75,1,100,LA1_1175130200
11795,25,2,100,LA1_1175130200
11796,517,3,100,LA1_1175130200
11797,2,4,100,LA1_1175130200
11798,360,5,100,LA1_1175130200
11799,51,6,200,LA1_1175130200
11800,84,7,200,LA1_1175130200
11801,25,8,200,LA1_1175130200
11802,11,9,200,LA1_1175130200
11803,41,10,200,LA1_1175130200
11804,238,1,100,LA1_1175099491
11805,25,2,100,LA1_1175099491
11806,82,3,100,LA1_1175099491
11807,39,4,100,LA1_1175099491
11808,360,5,100,LA1_1175099491
11809,21,6,200,LA1_1175099491
11810,84,7,200,LA1_1175099491
11811,25,8,200,LA1_1175099491
11812,11,9,200,LA1_1175099491
11813,41,10,200,LA1_1175099491
11814,31,1,100,LA1_1175087170
11815,34,2,100,LA1_1175087170
11816,67,3,100,LA1_1175087170
11817,25,4,100,LA1_1175087170
11818,11,5,100,LA1_1175087170
11819,202,6,200,LA1_1175087170
11820,147,7,200,LA1_1175087170
11821,82,8,200,LA1_1175087170
11822,1,9,200,LA1_1175087170
11823,11,10,200,LA1_1175087170
11824,67,1,100,LA1_1159049550
11825,8,2,100,LA1_1159049550
11826,39,3,100,LA1_1159049550
11827,254,4,100,LA1_1159049550
11828,25,5,100,LA1_1159049550
11829,85,6,200,LA1_1159049550
11830,202,7,200,LA1_1159049550
11831,711,8,200,LA1_1159049550
11832,-1,9,200,LA1_1159049550
11833,111,10,200,LA1_1159049550
11834,166,1,100,LA1_1159072775
11835,555,2,100,LA1_1159072775
11836,711,3,100,LA1_1159072775
11837,121,4,100,LA1_1159072775
11838,89,5,100,LA1_1159072775
11839,82,6,200,LA1_1159072775
11840,63,7,200,LA1_1159072775
11841,90,8,200,LA1_1159072775
11842,711,9,200,LA1_1159072775
11843,360,10,200,LA1_1159072775
11844,157,1,100,LA1_1159028944
11845,119,2,100,LA1_1159028944
11846,53,3,100,LA1_1159028944
11847,32,4,100,LA1_1159028944
11848,6,5,100,LA1_1159028944
11849,-1,6,200,LA1_1159028944
11850,121,7,200,LA1_1159028944
11851,53,8,200,LA1_1159028944
11852,555,9,200,LA1_1159028944
11853,711,10,200,LA1_1159028944
11854,99,1,100,LA1_1158991480
11855,103,2,100,LA1_1158991480
11856,555,3,100,LA1_1158991480
11857,5,4,100,LA1_1158991480
11858,82,5,100,LA1_1158991480
11859,141,6,200,LA1_1158991480
11860,150,7,200,LA1_1158991480
11861,555,8,200,LA1_1158991480
11862,-1,9,200,LA1_1158991480
11863,99,10,200,LA1_1158991480
11864,166,1,100,LA1_1158898801
11865,75,2,100,LA1_1158898801
11866,24,3,100,LA1_1158898801
11867,238,4,100,LA1_1158898801
11868,121,5,100,LA1_1158898801
11869,99,6,200,LA1_1158898801
11870,81,7,200,LA1_1158898801
11871,82,8,200,LA1_1158898801
11872,11,9,200,LA1_1158898801
11873,777,10,200,LA1_1158898801
11874,63,1,100,LA1_1158903129
11875,48,2,100,LA1_1158903129
11876,99,3,100,LA1_1158903129
11877,39,4,100,LA1_1158903129
11878,236,5,100,LA1_1158903129
11879,166,6,200,LA1_1158903129
11880,19,7,200,LA1_1158903129
11881,74,8,200,LA1_1158903129
11882,25,9,200,LA1_1158903129
11883,875,10,200,LA1_1158903129
11884,19,1,100,LA1_1158614116
11885,711,2,100,LA1_1158614116
11886,29,3,100,LA1_1158614116
11887,166,4,100,LA1_1158614116
11888,875,5,100,LA1_1158614116
11889,24,6,200,LA1_1158614116
11890,202,7,200,LA1_1158614116
11891,111,8,200,LA1_1158614116
11892,84,9,200,LA1_1158614116
11893,82,10,200,LA1_1158614116
11894,51,1,100,LA1_1158419695
11895,11,2,100,LA1_1158419695
11896,25,3,100,LA1_1158419695
11897,17,4,100,LA1_1158419695
11898,157,5,100,LA1_1158419695
11899,99,6,200,LA1_1158419695
11900,31,7,200,LA1_1158419695
11901,223,8,200,LA1_1158419695
11902,202,9,200,LA1_1158419695
11903,77,10,200,LA1_1158419695
11904,223,1,100,LA1_1158414834
11905,99,2,100,LA1_1158414834
11906,238,3,100,LA1_1158414834
11907,19,4,100,LA1_1158414834
11908,360,5,100,LA1_1158414834
11909,81,6,200,LA1_1158414834
11910,11,7,200,LA1_1158414834
11911,555,8,200,LA1_1158414834
11912,-1,9,200,LA1_1158414834
11913,17,10,200,LA1_1158414834
11914,74,1,100,LA1_1158370368
11915,99,2,100,LA1_1158370368
11916,18,3,100,LA1_1158370368
11917,711,4,100,LA1_1158370368
11918,60,5,100,LA1_1158370368
11919,517,6,200,LA1_1158370368
11920,141,7,200,LA1_1158370368
11921,875,8,200,LA1_1158370368
11922,11,9,200,LA1_1158370368
11923,106,10,200,LA1_1158370368
11924,420,1,100,LA1_1158163100
11925,25,2,100,LA1_1158163100
11926,111,3,100,LA1_1158163100
11927,11,4,100,LA1_1158163100
11928,238,5,100,LA1_1158163100
11929,25,6,200,LA1_1158163100
11930,82,7,200,LA1_1158163100
11931,11,8,200,LA1_1158163100
11932,6,9,200,LA1_1158163100
11933,67,10,200,LA1_1158163100
11934,11,1,100,LA1_1158146734
11935,157,2,100,LA1_1158146734
11936,141,3,100,LA1_1158146734
11937,99,4,100,LA1_1158146734
11938,164,5,100,LA1_1158146734
11939,254,6,200,LA1_1158146734
11940,21,7,200,LA1_1158146734
11941,80,8,200,LA1_1158146734
11942,82,9,200,LA1_1158146734
11943,89,10,200,LA1_1158146734
11944,99,1,100,LA1_1158028125
11945,202,2,100,LA1_1158028125
11946,82,3,100,LA1_1158028125
11947,711,4,100,LA1_1158028125
11948,234,5,100,LA1_1158028125
11949,11,6,200,LA1_1158028125
11950,36,7,200,LA1_1158028125
11951,99,8,200,LA1_1158028125
11952,238,9,200,LA1_1158028125
11953,51,10,200,LA1_1158028125
11954,106,1,100,LA1_1158024883
11955,875,2,100,LA1_1158024883
11956,555,3,100,LA1_1158024883
11957,55,4,100,LA1_1158024883
11958,420,5,100,LA1_1158024883
11959,36,6,200,LA1_1158024883
11960,25,7,200,LA1_1158024883
11961,236,8,200,LA1_1158024883
11962,711,9,200,LA1_1158024883
11963,11,10,200,LA1_1158024883
11964,53,1,100,LA1_1155888090
11965,238,2,100,LA1_1155888090
11966,11,3,100,LA1_1155888090
11967,122,4,100,LA1_1155888090
11968,67,5,100,LA1_1155888090
11969,11,6,200,LA1_1155888090
11970,202,7,200,LA1_1155888090
11971,875,8,200,LA1_1155888090
11972,99,9,200,LA1_1155888090
11973,51,10,200,LA1_1155888090
11974,51,1,100,LA1_1178390741
11975,875,2,100,LA1_1178390741
11976,53,3,100,LA1_1178390741
11977,19,4,100,LA1_1178390741
11978,245,5,100,LA1_1178390741
11979,122,6,200,LA1_1178390741
11980,53,7,200,LA1_1178390741
11981,99,8,200,LA1_1178390741
11982,166,9,200,LA1_1178390741
11983,114,10,200,LA1_1178390741
11984,11,1,100,LA1_1178337722
11985,412,2,100,LA1_1178337722
11986,7,3,100,LA1_1178337722
11987,555,4,100,LA1_1178337722
11988,98,5,100,LA1_1178337722
11989,90,6,200,LA1_1178337722
11990,875,7,200,LA1_1178337722
11991,122,8,200,LA1_1178337722
11992,235,9,200,LA1_1178337722
11993,89,10,200,LA1_1178337722
11994,420,1,100,LA1_1107745072
11995,-1,2,100,LA1_1107745072
11996,99,3,100,LA1_1107745072
11997,51,4,100,LA1_1107745072
11998,238,5,100,LA1_1107745072
11999,236,6,200,LA1_1107745072
12000,75,7,200,LA1_1107745072
12001,145,8,200,LA1_1107745072
12002,56,9,200,LA1_1107745072
12003,53,10,200,LA1_1107745072
12004,147,1,100,LA1_1107742277
12005,67,2,100,LA1_1107742277
12006,107,3,100,LA1_1107742277
12007,157,4,100,LA1_1107742277
12008,6,5,100,LA1_1107742277
12009,84,6,200,LA1_1107742277
12010,777,7,200,LA1_1107742277
12011,81,8,200,LA1_1107742277
12012,63,9,200,LA1_1107742277
12013,6,10,200,LA1_1107742277
12014,420,1,100,LA1_1106404690
12015,50,2,100,LA1_1106404690
12016,25,3,100,LA1_1106404690
12017,517,4,100,LA1_1106404690
12018,35,5,100,LA1_1106404690
12019,17,6,200,LA1_1106404690
12020,5,7,200,LA1_1106404690
12021,18,8,200,LA1_1106404690
12022,53,9,200,LA1_1106404690
12023,157,10,200,LA1_1106404690
12024,84,1,100,LA1_1098706274
12025,235,2,100,LA1_1098706274
12026,122,3,100,LA1_1098706274
12027,11,4,100,LA1_1098706274
12028,36,5,100,LA1_1098706274
12029,18,6,200,LA1_1098706274
12030,203,7,200,LA1_1098706274
12031,-1,8,200,LA1_1098706274
12032,420,9,200,LA1_1098706274
12033,84,10,200,LA1_1098706274
12034,89,1,100,LA1_1097158306
12035,157,2,100,LA1_1097158306
12036,31,3,100,LA1_1097158306
12037,63,4,100,LA1_1097158306
12038,35,5,100,LA1_1097158306
12039,53,6,200,LA1_1097158306
12040,-1,7,200,LA1_1097158306
12041,517,8,200,LA1_1097158306
12042,11,9,200,LA1_1097158306
12043,51,10,200,LA1_1097158306
12044,25,1,100,LA1_1094967739
12045,36,2,100,LA1_1094967739
12046,238,3,100,LA1_1094967739
12047,-1,4,100,LA1_1094967739
12048,234,5,100,LA1_1094967739
12049,105,6,200,LA1_1094967739
12050,145,7,200,LA1_1094967739
12051,11,8,200,LA1_1094967739
12052,6,9,200,LA1_1094967739
12053,-1,10,200,LA1_1094967739
12054,360,1,100,LA1_1094659671
12055,82,2,100,LA1_1094659671
12056,11,3,100,LA1_1094659671
12057,777,4,100,LA1_1094659671
12058,-1,5,100,LA1_1094659671
12059,11,6,200,LA1_1094659671
12060,55,7,200,LA1_1094659671
12061,234,8,200,LA1_1094659671
12062,89,9,200,LA1_1094659671
12063,36,10,200,LA1_1094659671
12064,238,1,100,LA1_1094478805
12065,62,2,100,LA1_1094478805
12066,36,3,100,LA1_1094478805
12067,111,4,100,LA1_1094478805
12068,555,5,100,LA1_1094478805
12069,875,6,200,LA1_1094478805
12070,238,7,200,LA1_1094478805
12071,498,8,200,LA1_1094478805
12072,11,9,200,LA1_1094478805
12073,420,10,200,LA1_1094478805
12074,555,1,100,LA1_1094486610
12075,39,2,100,LA1_1094486610
12076,121,3,100,LA1_1094486610
12077,222,4,100,LA1_1094486610
12078,238,5,100,LA1_1094486610
12079,107,6,200,LA1_1094486610
12080,238,7,200,LA1_1094486610
12081,517,8,200,LA1_1094486610
12082,67,9,200,LA1_1094486610
12083,89,10,200,LA1_1094486610
12084,122,1,100,LA1_1093990477
12085,25,2,100,LA1_1093990477
12086,234,3,100,LA1_1093990477
12087,84,4,100,LA1_1093990477
12088,63,5,100,LA1_1093990477
12089,122,6,200,LA1_1093990477
12090,36,7,200,LA1_1093990477
12091,25,8,200,LA1_1093990477
12092,-1,9,200,LA1_1093990477
12093,145,10,200,LA1_1093990477
12094,11,1,100,LA1_1076764251
12095,111,2,100,LA1_1076764251
12096,157,3,100,LA1_1076764251
12097,420,4,100,LA1_1076764251
12098,25,5,100,LA1_1076764251
12099,122,6,200,LA1_1076764251
12100,63,7,200,LA1_1076764251
12101,72,8,200,LA1_1076764251
12102,238,9,200,LA1_1076764251
12103,147,10,200,LA1_1076764251
12104,420,1,100,LA1_1075895855
