,first'baron,'baronKills,first'champion,'championKills,first'dragon,'dragonKills,first'inhibitor,'inhibitorKills,first'riftHerald,'riftHeraldKills,first'tower,'towerKills,teamId,win,metadata.matchId,eloRank
1548,False,0,True,31,True,2,False,0,True,2,True,7,100,True,LA1_1182488317,PLATINUM
1549,False,0,False,10,False,1,False,0,False,0,False,0,200,False,LA1_1182488317,PLATINUM
1550,False,0,True,40,True,2,False,0,False,1,True,6,100,False,LA1_1180242783,PLATINUM
1551,True,1,False,40,False,2,True,1,True,1,False,9,200,True,LA1_1180242783,PLATINUM
1552,True,1,True,28,True,2,True,1,False,0,False,7,100,True,LA1_1180188690,PLATINUM
1553,False,0,False,29,False,4,False,0,True,1,True,6,200,False,LA1_1180188690,PLATINUM
1554,False,0,False,20,False,2,True,1,False,0,True,4,100,True,LA1_1180174509,PLATINUM
1555,False,0,True,14,True,1,False,0,True,1,False,0,200,False,LA1_1180174509,PLATINUM
1556,False,0,True,15,True,2,False,0,True,2,False,2,100,False,LA1_1180180485,PLATINUM
1557,True,1,False,33,False,2,False,0,False,0,True,5,200,True,LA1_1180180485,PLATINUM
1558,False,0,False,31,True,3,False,0,True,1,True,4,100,False,LA1_1179283960,PLATINUM
1559,True,1,True,46,False,3,True,2,False,1,False,10,200,True,LA1_1179283960,PLATINUM
1560,False,0,False,48,False,3,True,2,False,1,False,10,100,True,LA1_1179239287,PLATINUM
1561,False,0,True,24,True,2,False,0,True,1,True,3,200,False,LA1_1179239287,PLATINUM
1562,False,1,False,61,True,5,True,3,False,0,False,11,100,True,LA1_1179252901,PLATINUM
1563,True,1,True,47,False,2,False,2,True,1,True,8,200,False,LA1_1179252901,PLATINUM
1564,True,1,False,38,True,5,True,3,True,2,True,10,100,True,LA1_1178396256,PLATINUM
1565,False,0,True,30,False,0,False,0,False,0,False,1,200,False,LA1_1178396256,PLATINUM
1566,False,0,False,15,True,2,False,0,True,2,True,6,100,True,LA1_1176298508,PLATINUM
1567,False,0,True,13,False,1,False,0,False,0,False,1,200,False,LA1_1176298508,PLATINUM
1568,True,2,True,44,True,4,True,1,False,0,False,8,100,True,LA1_1176248535,PLATINUM
1569,False,0,False,24,False,1,False,0,True,2,True,4,200,False,LA1_1176248535,PLATINUM
1570,True,1,False,52,False,3,True,1,True,1,False,10,100,True,LA1_1174594428,PLATINUM
1571,False,0,True,37,True,2,False,0,False,1,True,4,200,False,LA1_1174594428,PLATINUM
1572,False,0,False,9,True,2,False,0,False,0,False,0,100,False,LA1_1173682121,PLATINUM
1573,False,0,True,33,False,0,False,0,True,1,True,4,200,True,LA1_1173682121,PLATINUM
1574,False,0,False,9,True,2,False,0,False,1,False,3,100,False,LA1_1173646646,PLATINUM
1575,True,1,True,24,False,2,False,0,True,1,True,3,200,True,LA1_1173646646,PLATINUM
1576,True,2,True,32,False,2,True,3,False,0,False,10,100,True,LA1_1159750306,PLATINUM
1577,False,0,False,41,True,4,False,2,True,2,True,8,200,False,LA1_1159750306,PLATINUM
1578,False,0,False,17,False,1,False,0,True,1,False,0,100,False,LA1_1159002747,PLATINUM
1579,True,2,True,32,True,4,True,3,False,1,True,11,200,True,LA1_1159002747,PLATINUM
1580,True,1,False,24,True,3,True,2,True,2,True,10,100,True,LA1_1158978431,PLATINUM
1581,False,0,True,15,False,0,False,0,False,0,False,2,200,False,LA1_1158978431,PLATINUM
1582,True,2,True,63,False,3,False,2,False,0,False,10,100,True,LA1_1158982348,PLATINUM
1583,False,0,False,47,True,3,True,2,True,2,True,8,200,False,LA1_1158982348,PLATINUM
1584,False,1,False,26,False,1,True,1,False,0,False,7,100,True,LA1_1158474563,PLATINUM
1585,True,1,True,21,True,3,False,0,True,2,True,5,200,False,LA1_1158474563,PLATINUM
1586,False,0,True,26,False,0,False,0,True,1,True,2,100,False,LA1_1158375882,PLATINUM
1587,True,1,False,37,True,5,True,2,False,1,False,10,200,True,LA1_1158375882,PLATINUM
1588,False,0,True,43,True,3,True,3,True,1,True,11,100,True,LA1_1177464622,PLATINUM
1589,False,0,False,40,False,1,False,0,False,0,False,1,200,False,LA1_1177464622,PLATINUM
1590,True,2,True,45,True,4,True,4,False,1,True,10,100,True,LA1_1172566910,PLATINUM
1591,False,0,False,48,False,1,False,0,True,1,False,3,200,False,LA1_1172566910,PLATINUM
1592,False,0,True,39,True,4,True,3,False,1,True,10,100,True,LA1_1172582496,PLATINUM
1593,False,0,False,13,False,0,False,0,True,1,False,1,200,False,LA1_1172582496,PLATINUM
1594,True,1,False,37,True,4,True,1,True,1,True,6,100,True,LA1_1170174083,PLATINUM
1595,False,0,True,26,False,0,False,0,False,1,False,3,200,False,LA1_1170174083,PLATINUM
1596,True,2,False,56,True,4,True,1,True,2,False,7,100,True,LA1_1170150573,PLATINUM
1597,False,0,True,36,False,2,False,0,False,0,True,6,200,False,LA1_1170150573,PLATINUM
1598,True,1,False,44,False,2,True,2,False,0,False,10,100,True,LA1_1169864631,PLATINUM
1599,False,0,True,36,True,3,False,0,True,2,True,4,200,False,LA1_1169864631,PLATINUM
1600,False,0,True,29,True,3,True,3,True,2,True,9,100,True,LA1_1079433338,PLATINUM
1601,False,0,False,10,False,0,False,0,False,0,False,0,200,False,LA1_1079433338,PLATINUM
1602,False,0,True,32,True,3,False,0,False,0,True,2,100,False,LA1_1079407224,PLATINUM
1603,True,2,False,49,False,3,True,4,False,0,False,10,200,True,LA1_1079407224,PLATINUM
1604,False,0,True,39,True,3,False,0,False,1,False,5,100,True,LA1_1079110941,PLATINUM
1605,False,0,False,21,False,0,False,0,True,1,True,3,200,False,LA1_1079110941,PLATINUM
1606,False,0,False,24,False,1,False,0,True,1,False,1,100,False,LA1_1079024936,PLATINUM
1607,False,0,True,38,True,4,False,0,False,1,True,6,200,True,LA1_1079024936,PLATINUM
1608,False,0,False,22,True,1,False,0,True,1,True,3,100,False,LA1_1078882477,PLATINUM
1609,True,1,True,47,False,4,True,2,False,0,False,9,200,True,LA1_1078882477,PLATINUM
1610,True,1,True,22,True,3,True,2,False,1,True,10,100,True,LA1_1078839168,PLATINUM
1611,False,0,False,6,False,0,False,0,True,1,False,0,200,False,LA1_1078839168,PLATINUM
1612,False,0,False,27,False,1,False,0,False,0,False,3,100,False,LA1_1078533991,PLATINUM
1613,True,1,True,43,True,3,True,2,False,0,True,10,200,True,LA1_1078533991,PLATINUM
1614,True,2,False,43,True,4,True,2,True,2,True,10,100,True,LA1_1078507042,PLATINUM
1615,False,0,True,31,False,1,False,0,False,0,False,7,200,False,LA1_1078507042,PLATINUM
1616,True,1,True,26,True,3,False,0,False,0,True,3,100,True,LA1_1078378066,PLATINUM
1617,False,0,False,10,False,0,False,0,True,2,False,2,200,False,LA1_1078378066,PLATINUM
1618,False,0,True,38,False,0,False,0,False,0,False,1,100,False,LA1_1078316251,PLATINUM
1619,True,2,False,44,True,5,True,5,True,2,True,11,200,True,LA1_1078316251,PLATINUM
1620,False,0,True,30,False,0,False,0,False,0,True,3,100,False,LA1_1078341725,PLATINUM
1621,True,1,False,38,True,4,False,0,True,2,False,5,200,True,LA1_1078341725,PLATINUM
1622,False,0,True,20,False,1,False,0,True,1,True,1,100,False,LA1_1077945086,PLATINUM
1623,True,1,False,39,True,4,True,1,False,0,False,8,200,True,LA1_1077945086,PLATINUM
1624,True,1,False,32,True,4,False,1,False,0,False,8,100,True,LA1_1077327602,PLATINUM
1625,False,0,True,20,False,1,True,1,True,2,True,7,200,False,LA1_1077327602,PLATINUM
1626,False,0,False,37,False,2,False,0,False,0,True,4,100,False,LA1_1076315090,PLATINUM
1627,True,1,True,42,True,4,True,2,True,1,False,11,200,True,LA1_1076315090,PLATINUM
1628,False,1,False,43,True,5,True,1,False,0,False,7,100,True,LA1_1183455847,PLATINUM
1629,True,1,True,39,False,1,False,0,True,1,True,7,200,False,LA1_1183455847,PLATINUM
1630,False,0,False,35,False,3,False,0,False,1,True,4,100,False,LA1_1182776809,PLATINUM
1631,True,1,True,44,True,3,True,1,True,1,False,7,200,True,LA1_1182776809,PLATINUM
1632,False,1,True,43,True,5,True,1,True,2,True,8,100,True,LA1_1182577517,PLATINUM
1633,True,1,False,35,False,2,False,0,False,0,False,6,200,False,LA1_1182577517,PLATINUM
1634,True,1,False,35,False,3,True,1,False,0,False,9,100,True,LA1_1182573524,PLATINUM
1635,False,0,True,28,True,1,False,1,True,2,True,7,200,False,LA1_1182573524,PLATINUM
1636,True,1,True,39,False,3,True,3,False,1,True,11,100,True,LA1_1182519038,PLATINUM
1637,False,0,False,15,True,2,False,0,True,1,False,2,200,False,LA1_1182519038,PLATINUM
1638,False,0,False,30,True,4,True,1,False,0,True,6,100,True,LA1_1182525032,PLATINUM
1639,False,0,True,14,False,0,False,0,True,2,False,2,200,False,LA1_1182525032,PLATINUM
1640,False,0,False,18,False,0,False,0,False,1,False,1,100,False,LA1_1182503103,PLATINUM
1641,False,0,True,30,True,3,False,0,True,1,True,4,200,True,LA1_1182503103,PLATINUM
1642,False,0,True,46,True,4,True,1,True,1,False,8,100,False,LA1_1182373716,PLATINUM
1643,True,2,False,49,False,2,False,2,False,0,True,10,200,True,LA1_1182373716,PLATINUM
1644,False,0,False,38,False,2,True,4,True,2,True,11,100,True,LA1_1181711388,PLATINUM
1645,False,0,True,25,True,1,False,0,False,0,False,2,200,False,LA1_1181711388,PLATINUM
1646,False,0,True,34,False,2,False,0,True,1,True,5,100,False,LA1_1181494463,PLATINUM
1647,True,2,False,36,True,4,True,2,False,1,False,10,200,True,LA1_1181494463,PLATINUM
1648,True,1,False,39,True,2,False,0,False,0,False,3,100,False,LA1_1181511327,PLATINUM
1649,False,1,True,49,False,2,True,2,True,2,True,10,200,True,LA1_1181511327,PLATINUM
1650,False,0,True,18,True,2,False,0,False,0,True,4,100,False,LA1_1181419012,PLATINUM
1651,False,0,False,22,False,2,False,0,True,2,False,4,200,True,LA1_1181419012,PLATINUM
1652,True,1,True,31,True,3,True,1,False,1,True,8,100,True,LA1_1180963715,PLATINUM
1653,False,0,False,16,False,1,False,0,True,1,False,2,200,False,LA1_1180963715,PLATINUM
1654,False,0,True,13,True,1,False,0,False,0,False,0,100,False,LA1_1180980621,PLATINUM
1655,False,0,False,26,False,2,True,1,True,2,True,6,200,True,LA1_1180980621,PLATINUM
1656,False,0,True,30,True,4,False,0,False,1,True,8,100,True,LA1_1180882078,PLATINUM
1657,False,0,False,12,False,0,False,0,True,1,False,0,200,False,LA1_1180882078,PLATINUM
1658,False,0,False,13,False,0,False,0,True,1,False,2,100,False,LA1_1180880055,PLATINUM
1659,True,1,True,37,True,3,True,1,False,1,True,8,200,True,LA1_1180880055,PLATINUM
1660,True,1,True,31,True,4,True,5,False,1,True,11,100,True,LA1_1180716211,PLATINUM
1661,False,0,False,19,False,0,False,0,True,1,False,0,200,False,LA1_1180716211,PLATINUM
1662,False,0,True,37,True,3,False,0,True,1,True,4,100,False,LA1_1180690442,PLATINUM
1663,True,1,False,43,False,2,True,2,False,0,False,9,200,True,LA1_1180690442,PLATINUM
1664,False,0,False,17,False,0,False,0,False,0,False,0,100,False,LA1_1180586917,PLATINUM
1665,False,0,True,45,True,4,True,3,True,2,True,11,200,True,LA1_1180586917,PLATINUM
1666,True,1,True,44,True,3,False,1,False,0,False,9,100,True,LA1_1180439213,PLATINUM
1667,False,0,False,28,False,2,True,1,True,1,True,7,200,False,LA1_1180439213,PLATINUM
1668,False,0,True,43,False,3,True,1,True,2,True,8,100,True,LA1_1178814302,PLATINUM
1669,False,0,False,27,True,1,False,0,False,0,False,3,200,False,LA1_1178814302,PLATINUM
1670,False,0,True,25,True,2,False,0,False,0,False,3,100,False,LA1_1178769726,PLATINUM
1671,True,2,False,47,False,4,True,2,False,0,True,11,200,True,LA1_1178769726,PLATINUM
1672,False,0,True,22,True,4,True,1,True,2,True,8,100,True,LA1_1178775724,PLATINUM
1673,False,0,False,17,False,0,False,0,False,0,False,2,200,False,LA1_1178775724,PLATINUM
1674,False,0,False,11,False,0,False,0,False,0,False,0,100,False,LA1_1178792333,PLATINUM
1675,False,0,True,26,True,3,True,1,True,2,True,8,200,True,LA1_1178792333,PLATINUM
1676,False,1,True,53,True,5,True,2,False,0,False,9,100,True,LA1_1178514274,PLATINUM
1677,True,2,False,50,False,2,False,1,True,2,True,7,200,False,LA1_1178514274,PLATINUM
1678,True,1,False,25,True,4,True,2,False,0,False,9,100,True,LA1_1178481082,PLATINUM
1679,False,0,True,26,False,1,False,0,True,2,True,6,200,False,LA1_1178481082,PLATINUM
1680,False,0,False,33,False,0,False,0,True,1,False,0,100,False,LA1_1178027205,PLATINUM
1681,True,1,True,45,True,6,True,2,False,1,True,11,200,True,LA1_1178027205,PLATINUM
1682,True,1,True,39,True,2,True,2,True,1,True,10,100,True,LA1_1178005624,PLATINUM
1683,False,0,False,22,False,1,False,0,False,0,False,0,200,False,LA1_1178005624,PLATINUM
1684,False,0,False,51,False,3,True,6,True,1,False,11,100,True,LA1_1177978790,PLATINUM
1685,True,2,True,51,True,3,False,0,False,0,True,1,200,False,LA1_1177978790,PLATINUM
1686,True,1,True,40,True,2,True,2,False,1,True,11,100,True,LA1_1174307193,PLATINUM
1687,False,0,False,14,False,1,False,0,True,1,False,2,200,False,LA1_1174307193,PLATINUM
1688,False,0,False,33,True,4,True,2,False,0,False,9,100,True,LA1_1174293971,PLATINUM
1689,False,0,True,13,False,0,False,0,True,2,True,1,200,False,LA1_1174293971,PLATINUM
1690,False,0,False,22,False,0,False,0,False,0,False,2,100,False,LA1_1173841021,PLATINUM
1691,True,1,True,49,True,4,True,2,True,1,True,9,200,True,LA1_1173841021,PLATINUM
1692,False,0,True,25,True,2,False,0,False,0,False,2,100,False,LA1_1173806057,PLATINUM
1693,True,1,False,42,False,2,True,1,True,2,True,9,200,True,LA1_1173806057,PLATINUM
1694,False,0,False,18,True,3,True,1,True,1,True,9,100,True,LA1_1173802616,PLATINUM
1695,False,0,True,7,False,0,False,0,False,0,False,0,200,False,LA1_1173802616,PLATINUM
1696,False,0,True,55,False,1,False,0,False,1,False,3,100,False,LA1_1173565634,PLATINUM
1697,True,1,False,48,True,6,True,2,True,1,True,11,200,True,LA1_1173565634,PLATINUM
1698,True,1,True,45,True,2,False,0,False,0,False,4,100,False,LA1_1173560871,PLATINUM
1699,False,2,False,52,False,5,True,1,True,2,True,9,200,True,LA1_1173560871,PLATINUM
1700,False,0,False,22,True,1,False,0,False,0,False,2,100,False,LA1_1173533547,PLATINUM
1701,False,0,True,43,False,2,True,2,True,1,True,10,200,True,LA1_1173533547,PLATINUM
1702,False,0,True,14,True,2,False,0,True,1,True,4,100,False,LA1_1173508888,PLATINUM
1703,False,0,False,23,False,1,False,0,False,0,False,2,200,True,LA1_1173508888,PLATINUM
1704,False,0,False,22,True,3,False,0,True,1,True,1,100,False,LA1_1173475187,PLATINUM
1705,True,1,True,42,False,2,True,2,False,1,False,11,200,True,LA1_1173475187,PLATINUM
1706,False,0,False,9,False,0,False,0,True,1,False,0,100,False,LA1_1173469907,PLATINUM
1707,False,0,True,31,True,3,True,1,False,1,True,7,200,True,LA1_1173469907,PLATINUM
1708,False,0,True,18,False,1,False,0,True,1,True,7,100,True,LA1_1164816824,PLATINUM
1709,False,0,False,10,True,1,False,0,False,0,False,0,200,False,LA1_1164816824,PLATINUM
1710,True,1,True,36,True,3,True,1,True,2,True,8,100,True,LA1_1164832011,PLATINUM
1711,False,0,False,22,False,1,False,0,False,0,False,0,200,False,LA1_1164832011,PLATINUM
1712,True,1,False,40,True,4,False,1,True,2,True,8,100,True,LA1_1164788820,PLATINUM
1713,False,0,True,38,False,0,True,1,False,0,False,7,200,False,LA1_1164788820,PLATINUM
1714,True,1,False,39,True,4,True,1,True,2,False,8,100,True,LA1_1164772003,PLATINUM
1715,False,0,True,22,False,0,False,0,False,0,True,3,200,False,LA1_1164772003,PLATINUM
1716,True,1,True,40,True,3,True,1,False,0,False,7,100,True,LA1_1164757957,PLATINUM
1717,False,0,False,30,False,1,False,0,True,2,True,3,200,False,LA1_1164757957,PLATINUM
1718,False,1,True,46,True,5,True,1,False,0,False,8,100,True,LA1_1164694372,PLATINUM
1719,True,1,False,31,False,0,False,0,True,1,True,6,200,False,LA1_1164694372,PLATINUM
1720,False,0,True,32,False,0,False,0,False,0,False,3,100,False,LA1_1164700895,PLATINUM
1721,True,1,False,47,True,4,True,1,True,1,True,8,200,True,LA1_1164700895,PLATINUM
1722,True,2,False,31,True,4,False,1,True,2,False,6,100,True,LA1_1164648995,PLATINUM
1723,False,0,True,28,False,0,True,1,False,0,True,6,200,False,LA1_1164648995,PLATINUM
1724,True,1,True,34,True,3,False,0,False,0,True,6,100,False,LA1_1164674311,PLATINUM
1725,False,0,False,28,False,2,True,2,True,2,False,9,200,True,LA1_1164674311,PLATINUM
1726,False,0,True,30,False,0,False,0,False,0,False,0,100,False,LA1_1164523104,PLATINUM
1727,False,0,False,33,True,4,True,4,True,1,True,11,200,True,LA1_1164523104,PLATINUM
1728,False,0,False,23,False,1,False,0,False,1,False,2,100,False,LA1_1164477156,PLATINUM
1729,False,0,True,30,True,3,True,1,True,1,True,9,200,True,LA1_1164477156,PLATINUM
1730,False,0,True,20,False,1,False,0,False,1,False,3,100,False,LA1_1164462670,PLATINUM
1731,True,1,False,32,True,2,True,1,True,1,True,7,200,True,LA1_1164462670,PLATINUM
1732,True,1,False,24,True,3,True,1,True,2,True,8,100,True,LA1_1164397853,PLATINUM
1733,False,0,True,19,False,1,False,0,False,0,False,3,200,False,LA1_1164397853,PLATINUM
1734,False,0,False,31,False,0,False,0,True,2,False,4,100,False,LA1_1164381217,PLATINUM
1735,True,1,True,40,True,5,True,3,False,0,True,11,200,True,LA1_1164381217,PLATINUM
1736,False,0,False,1,False,0,False,0,False,0,False,0,100,False,LA1_1164138943,PLATINUM
1737,False,0,True,18,True,1,False,0,True,1,True,2,200,True,LA1_1164138943,PLATINUM
1738,False,0,False,29,False,3,True,2,True,2,False,10,100,True,LA1_1164136990,PLATINUM
1739,False,0,True,20,True,1,False,0,False,0,True,2,200,False,LA1_1164136990,PLATINUM
1740,False,0,True,18,True,2,False,0,False,0,True,3,100,True,LA1_1064686862,PLATINUM
1741,False,0,False,8,False,0,False,0,True,1,False,0,200,False,LA1_1064686862,PLATINUM
1742,False,0,True,21,False,1,False,0,True,1,True,3,100,False,LA1_1064691324,PLATINUM
1743,True,1,False,36,True,3,True,1,False,0,False,8,200,True,LA1_1064691324,PLATINUM
1744,False,0,True,19,False,0,False,0,False,0,True,3,100,False,LA1_1064054825,PLATINUM
1745,False,0,False,22,True,3,False,0,True,1,False,4,200,True,LA1_1064054825,PLATINUM
1746,False,0,True,14,False,0,False,0,False,0,True,1,100,False,LA1_1064071143,PLATINUM
1747,False,0,False,30,True,3,False,0,True,1,False,5,200,True,LA1_1064071143,PLATINUM
1748,False,0,False,30,False,2,True,1,False,0,False,7,100,True,LA1_1179018397,PLATINUM
1749,False,0,True,38,True,2,False,0,False,0,True,6,200,False,LA1_1179018397,PLATINUM
1750,False,0,True,32,True,1,False,0,False,0,True,1,100,False,LA1_1179025702,PLATINUM
1751,False,0,False,45,False,4,True,2,True,1,False,8,200,True,LA1_1179025702,PLATINUM
1752,False,1,False,30,True,5,True,1,False,0,False,7,100,True,LA1_1179004732,PLATINUM
1753,True,2,True,30,False,1,False,0,True,2,True,5,200,False,LA1_1179004732,PLATINUM
1754,False,1,True,38,True,4,True,2,True,2,False,8,100,True,LA1_1178892707,PLATINUM
1755,True,1,False,40,False,1,False,0,False,0,True,4,200,False,LA1_1178892707,PLATINUM
1756,False,1,False,38,True,2,False,1,True,2,False,7,100,True,LA1_1178833187,PLATINUM
1757,True,1,True,47,False,4,True,1,False,0,True,8,200,False,LA1_1178833187,PLATINUM
1758,False,0,True,32,True,2,True,2,True,2,True,10,100,True,LA1_1178575451,PLATINUM
1759,False,0,False,10,False,1,False,0,False,0,False,1,200,False,LA1_1178575451,PLATINUM
1760,False,1,False,22,False,0,False,0,False,1,False,6,100,False,LA1_1178548266,PLATINUM
1761,True,1,True,39,True,5,True,4,True,1,True,11,200,True,LA1_1178548266,PLATINUM
1762,False,0,True,2,False,0,False,0,False,0,False,0,100,True,LA1_1178547734,PLATINUM
1763,False,0,False,0,False,0,False,0,False,0,False,0,200,False,LA1_1178547734,PLATINUM
1764,False,0,False,40,True,3,True,1,True,2,False,9,100,True,LA1_1178270889,PLATINUM
1765,True,1,True,19,False,1,False,0,False,0,True,3,200,False,LA1_1178270889,PLATINUM
1766,False,0,True,16,True,1,False,1,True,1,False,7,100,False,LA1_1176416497,PLATINUM
1767,True,1,False,34,False,4,True,3,False,1,True,11,200,True,LA1_1176416497,PLATINUM
1768,False,0,True,46,True,4,True,4,True,1,True,9,100,True,LA1_1176386368,PLATINUM
1769,True,2,False,50,False,2,False,0,False,1,False,4,200,False,LA1_1176386368,PLATINUM
1770,True,1,True,29,True,4,False,0,True,2,False,4,100,True,LA1_1176366562,PLATINUM
1771,False,0,False,16,False,0,False,0,False,0,True,3,200,False,LA1_1176366562,PLATINUM
1772,False,0,False,18,True,1,False,0,False,1,False,2,100,False,LA1_1176355727,PLATINUM
1773,True,1,True,43,False,3,True,1,True,1,True,9,200,True,LA1_1176355727,PLATINUM
1774,False,0,True,47,True,3,True,1,True,2,False,10,100,True,LA1_1176364024,PLATINUM
1775,True,2,False,35,False,2,False,0,False,0,True,5,200,False,LA1_1176364024,PLATINUM
1776,False,0,False,27,False,0,False,0,True,1,True,3,100,False,LA1_1175628452,PLATINUM
1777,True,1,True,35,True,4,True,3,False,1,False,11,200,True,LA1_1175628452,PLATINUM
1778,False,0,True,25,False,3,False,0,False,0,True,1,100,False,LA1_1175193903,PLATINUM
1779,True,2,False,37,True,2,True,3,True,1,False,11,200,True,LA1_1175193903,PLATINUM
1780,False,0,False,31,True,3,False,0,True,2,True,4,100,False,LA1_1175159971,PLATINUM
1781,True,2,True,39,False,3,True,1,False,0,False,5,200,True,LA1_1175159971,PLATINUM
1782,True,1,True,33,False,3,True,2,True,2,True,10,100,True,LA1_1175184777,PLATINUM
1783,False,0,False,17,True,1,False,0,False,0,False,1,200,False,LA1_1175184777,PLATINUM
1784,True,1,True,18,False,1,False,0,False,0,False,6,100,False,LA1_1175181480,PLATINUM
1785,False,1,False,27,True,4,True,1,True,2,True,9,200,True,LA1_1175181480,PLATINUM
1786,True,2,True,43,False,3,True,4,True,1,True,11,100,True,LA1_1175128770,PLATINUM
1787,False,0,False,39,True,3,False,1,False,1,False,8,200,False,LA1_1175128770,PLATINUM
1788,False,0,True,27,False,0,False,0,True,1,False,1,100,False,LA1_1155679139,PLATINUM
1789,True,1,False,31,True,4,True,4,False,1,True,11,200,True,LA1_1155679139,PLATINUM
1790,False,2,True,67,False,3,True,5,True,1,True,11,100,True,LA1_1155345571,PLATINUM
1791,True,2,False,45,True,4,False,0,False,1,False,5,200,False,LA1_1155345571,PLATINUM
1792,True,1,True,42,True,5,True,1,True,2,True,8,100,True,LA1_1155330701,PLATINUM
1793,False,0,False,32,False,1,False,0,False,0,False,4,200,False,LA1_1155330701,PLATINUM
1794,False,0,False,21,True,3,True,1,True,2,True,7,100,True,LA1_1155307543,PLATINUM
1795,False,0,True,4,False,0,False,0,False,0,False,0,200,False,LA1_1155307543,PLATINUM
1796,True,1,True,35,True,3,True,1,False,1,True,8,100,True,LA1_1155293242,PLATINUM
1797,False,0,False,27,False,3,False,0,True,1,False,2,200,False,LA1_1155293242,PLATINUM
1798,False,0,True,12,False,0,False,0,True,1,False,0,100,False,LA1_1155279783,PLATINUM
1799,False,0,False,30,True,3,True,2,False,1,True,9,200,True,LA1_1155279783,PLATINUM
1800,False,0,True,28,False,3,False,0,False,1,False,5,100,False,LA1_1182048135,PLATINUM
1801,True,1,False,25,True,2,True,2,True,1,True,9,200,True,LA1_1182048135,PLATINUM
1802,False,0,True,34,False,2,False,0,True,1,False,5,100,False,LA1_1182062508,PLATINUM
1803,True,1,False,35,True,3,True,2,False,0,True,9,200,True,LA1_1182062508,PLATINUM
1804,True,1,False,28,True,2,False,0,False,1,False,5,100,False,LA1_1181549478,PLATINUM
1805,False,0,True,43,False,2,True,1,True,1,True,9,200,True,LA1_1181549478,PLATINUM
1806,False,0,False,49,True,4,True,1,True,1,True,9,100,True,LA1_1181536306,PLATINUM
1807,True,1,True,29,False,1,False,0,False,1,False,3,200,False,LA1_1181536306,PLATINUM
1808,True,1,False,48,False,3,True,3,False,1,False,11,100,True,LA1_1180449745,PLATINUM
1809,False,0,True,31,True,2,False,0,True,1,True,3,200,False,LA1_1180449745,PLATINUM
1810,False,0,False,37,False,3,True,1,True,1,True,7,100,False,LA1_1178728409,PLATINUM
1811,True,1,True,49,True,3,False,1,False,1,False,9,200,True,LA1_1178728409,PLATINUM
1812,False,0,False,56,True,4,True,1,False,1,True,7,100,False,LA1_1178752350,PLATINUM
1813,True,3,True,64,False,3,False,2,True,1,False,10,200,True,LA1_1178752350,PLATINUM
1814,True,2,False,63,True,2,False,1,False,0,False,4,100,False,LA1_1178458993,PLATINUM
1815,False,0,True,55,False,3,True,2,True,1,True,9,200,True,LA1_1178458993,PLATINUM
1816,True,1,False,43,False,3,True,2,False,1,False,10,100,True,LA1_1178444827,PLATINUM
1817,False,0,True,43,True,1,False,0,True,1,True,4,200,False,LA1_1178444827,PLATINUM
1818,True,1,False,39,False,2,True,2,False,0,True,7,100,True,LA1_1178052108,PLATINUM
1819,False,0,True,17,True,3,False,0,True,2,False,4,200,False,LA1_1178052108,PLATINUM
1820,True,1,True,28,True,3,True,3,True,2,True,11,100,True,LA1_1177759212,PLATINUM
1821,False,0,False,6,False,0,False,0,False,0,False,0,200,False,LA1_1177759212,PLATINUM
1822,False,0,True,37,False,1,False,0,True,1,False,3,100,False,LA1_1177731621,PLATINUM
1823,False,0,False,51,True,4,True,2,False,1,True,9,200,True,LA1_1177731621,PLATINUM
1824,True,1,False,41,True,1,False,0,True,1,False,5,100,False,LA1_1176340647,PLATINUM
1825,False,1,True,60,False,5,True,2,False,1,True,9,200,True,LA1_1176340647,PLATINUM
1826,True,1,False,42,True,3,False,0,True,1,False,9,100,True,LA1_1176288394,PLATINUM
1827,False,0,True,33,False,1,False,0,False,0,True,4,200,False,LA1_1176288394,PLATINUM
1828,True,1,False,20,True,2,False,1,False,0,False,6,100,False,LA1_1176111797,PLATINUM
1829,False,0,True,38,False,3,True,4,True,2,True,10,200,True,LA1_1176111797,PLATINUM
1830,True,1,False,42,True,4,True,2,False,1,True,7,100,True,LA1_1176077955,PLATINUM
1831,False,0,True,29,False,0,False,0,True,1,False,2,200,False,LA1_1176077955,PLATINUM
1832,False,0,True,21,True,2,False,0,False,1,False,0,100,False,LA1_1175667198,PLATINUM
1833,True,1,False,36,False,2,True,1,True,1,True,8,200,True,LA1_1175667198,PLATINUM
1834,True,1,True,22,True,3,True,1,True,2,True,8,100,True,LA1_1174577755,PLATINUM
1835,False,0,False,10,False,1,False,0,False,0,False,3,200,False,LA1_1174577755,PLATINUM
1836,False,0,False,13,False,1,False,0,False,0,False,0,100,False,LA1_1174520100,PLATINUM
1837,False,0,True,38,True,3,True,1,True,2,True,10,200,True,LA1_1174520100,PLATINUM
1838,True,1,True,45,True,3,True,1,True,2,True,9,100,True,LA1_1170482259,PLATINUM
1839,False,0,False,24,False,2,False,0,False,0,False,2,200,False,LA1_1170482259,PLATINUM
1840,False,0,False,34,True,3,True,2,True,2,True,9,100,True,LA1_1180347428,PLATINUM
1841,False,0,True,22,False,0,False,0,False,0,False,2,200,False,LA1_1180347428,PLATINUM
1842,True,1,True,40,True,6,False,3,True,2,False,11,100,True,LA1_1180345499,PLATINUM
